博主,ID,发布时间,页码,链接,正文
雪月霜,381753076,2026-03-30 12:36,30/1521,https://xueqiu.com/1505944393/381753076,100元价格就是700多亿，这一次碳酸锂周期是可以达到的
雪月霜,381752750,2026-03-30 12:34,31/1521,https://xueqiu.com/1505944393/381752750,怎么说呢，我认识一个投资上亿买中矿大佬评价很不错，那就是200多亿市值时候可以靠捡漏发展，如果以后市值达到700～1000亿，靠捡漏行不通了
雪月霜,381751823,2026-03-30 12:31,31/1521,https://xueqiu.com/1505944393/381751823,中矿长持前提是27～28年铜处于高位不下来，大体上一次中矿运气不太好，那就是锂23年正式开始真正放量时候锂价崩了
雪月霜,381750478,2026-03-30 12:14,31/1521,https://xueqiu.com/1505944393/381750478,$华友钴业(SH603799)$ 某些人说我换这个有问题，其实我不是把华友当锂矿股看的，锂矿股我不会拿到明年，但是华友我会拿到明年的，其实我是作为未来布局用的，当然还有部分就是一季度报华友大概率超预期
雪月霜,381750130,2026-03-30 12:11,31/1521,https://xueqiu.com/1505944393/381750130,是的如果去年4季度20亿利润，那今年大概率超过100亿
雪月霜,381749411,2026-03-30 12:08,31/1521,https://xueqiu.com/1505944393/381749411,某些人对于动力电池紧盯着新能源汽车，是没看出来电池需求的真正大的地方在哪，实际上磷酸铁锂对于汽车其实是够了，目前600～800公里，在增加意义不大了，固态的实际意义不是新能源汽车，确实这方面有不错的需求，但是真正需要固态的是低空飞行和机器人，无人机属于低空飞行，不单独说了，这些只能上固态解决目前核心问题，之所以这些无法真正普及核心就出在续航了 某些人对于动力电池紧盯着新能源汽车，是没看出来电池需求的真正大的地方在哪，实际上磷酸铁锂对于汽车其实是够了，目前600～800公里，在增加意义不大了，固态的实际意义不是新能源汽车，确实这方面有不错的需求，但是真正需要固态的是低空飞行和机器人，无人机属于低空飞行，不单独说了，这些只能...
雪月霜,381748819,2026-03-30 12:01,31/1521,https://xueqiu.com/1505944393/381748819,未来趋势是固态，磷酸铁锂不是趋势，磷酸铁锂基本上到极限了
雪月霜,381748105,2026-03-30 11:59,31/1521,https://xueqiu.com/1505944393/381748105,你以为划到锂矿很光荣吗这又不是高科技，划不划到无所吊谓，我不觉得划成锂矿股是好事，看的是利润最后华友不是锂矿股，也不要把他当成锂矿股，人家是新能源材料股，简单说他跟不跟锂矿无所谓，最好不要跟，华友要走自己的新能源大叙事，这样估值可以打开
雪月霜,381746681,2026-03-30 11:51,31/1521,https://xueqiu.com/1505944393/381746681,$华友钴业(SH603799)$ 镍钴锂是有周期的，钴占华友营收占比太低，利润影响可以忽略不计，镍在23～25面11月是标准下行周期，但是华友通过成本控制和产能扩张实现逆式增长，这也是说为何华友不全是周期股原因，他有一定经营能力，在逆周期实现逆式增长，而市场低估了这个能力，简单说华友不需要镍涨价利润就可以不断增长，但是镍不可能永远低迷而且华友还有理，最重要的是按照去年利润他的估值只有18倍，这完全忽略未来成长趋势 $华友钴业(SH603799)$ 镍钴锂是有周期的，钴占华友营收占比太低，利润影响可以忽略不计，镍在23～25面11月是标准下行周期，但是华友通过成本控制和产能扩张实现逆式增长，这也是说为何华友不全是周期股原因，他有一定经营能力，在逆周期实现逆式增长，而市场低估了这个能力，简单说华友不需要镍涨...
雪月霜,381745926,2026-03-30 11:45,31/1521,https://xueqiu.com/1505944393/381745926,是的，请问23年镍到25年11月是涨价还是下降，看明白就知道了
雪月霜,381743795,2026-03-30 11:42,31/1521,https://xueqiu.com/1505944393/381743795,是的，负债率低了，就说躺平了，没有成长，高速成长就说负债率高，现金多了还说货币资金太多为什么不都分，都分了就说掏空上市公司，请问怎么做才能没有人说，实际上你找不到一个完美的公司，茅台你能找出来一大堆问题来，看东西不要只看一个点好吧
雪月霜,381742513,2026-03-30 11:30,31/1521,https://xueqiu.com/1505944393/381742513,他俩不是同一类型公司，华友主要是镍正极材料和锂，你说的那个是铜和钴完全没有可比性，最后你说负债率，华友那种速度扩张，又不是成天大额定增融资，负债率不高就奇怪了，而且59.4%我不觉得有多大风险，谈不上有多高，宁德时代负债率61.95%，请问是不是更高，简单说拿负债率看空华友，那真的是为黑而黑，甚至找不到黑的地方了
雪月霜,381740071,2026-03-30 11:20,31/1521,https://xueqiu.com/1505944393/381740071,应该是，但是总比没有强吧
雪月霜,381735970,2026-03-30 11:04,31/1521,https://xueqiu.com/1505944393/381735970,$天齐锂业(SZ002466)$ 事实上18～19年我是把天齐问题揭露最彻底的，也是得罪最深的，很多人不过是把我5～6年以前分析在拿出来添油加醋罢了，但是我当时揭露时候是根据现实依据的，而且天齐在我揭露问题后没几个月暴雷了，差点完蛋，理论上不应该由我去说明现在天齐确实被扭曲了，这真的怎么说呢
雪月霜,381734282,2026-03-30 11:00,31/1521,https://xueqiu.com/1505944393/381734282,机会来源于板块，当行业上行时候连ppt产能都能涨好几倍，难道天齐作为锂矿龙头就是下水道吗？某些人感觉过头了吧，看多天齐锂业有什么问题呢？买个股还分高低贵贱吗？无论什么股只要低估了就是机会，高估了就可以卖出，谈不上谁比谁高贵，明明某些人自己天天贬低其他标的，搞得自己很公正，双标不能到这个地步 机会来源于板块，当行业上行时候连ppt产能都能涨好几倍，难道天齐作为锂矿龙头就是下水道吗？某些人感觉过头了吧，看多天齐锂业有什么问题呢？买个股还分高低贵贱吗？无论什么股只要低估了就是机会，高估了就可以卖出，谈不上谁比谁高贵，明明某些人自己天天贬低其他标的，搞得自己很公正，双标不...
雪月霜,381731234,2026-03-30 10:47,31/1521,https://xueqiu.com/1505944393/381731234,21年初市场最弱的也是天齐锂业
雪月霜,381730566,2026-03-30 10:45,31/1521,https://xueqiu.com/1505944393/381730566,是的一体化是有优势，我也觉得天齐管理层过去有问题，但是盈亏同源，那就是天齐逆周期亏损的原因，在顺周期都是超额利润源泉，因为不可能只挨打不吃肉，事实上一次周期利润弹性最大的就是天齐锂业
雪月霜,381729939,2026-03-30 10:43,31/1521,https://xueqiu.com/1505944393/381729939,只是太多人对于天齐锂业污名化太严重了，请问天齐锂业不是锂矿龙头吗？别的都涨，就他跌吗？
雪月霜,381727778,2026-03-30 10:38,31/1521,https://xueqiu.com/1505944393/381727778,实际上非洲缺的更严重，只是津巴布韦和尼日利亚限制出口，机构不在提这个了，这种发展中国家跟发达国家基础设施和石油储备完全没比，很多非洲没有原油炼化能力，需要进口成品油，这才是冲击最大的
雪月霜,381723571,2026-03-30 10:27,31/1521,https://xueqiu.com/1505944393/381723571,天齐有接近一半利润来源于sqm投资收益，怎么压制呢？还有格林布什矿是靠近海岸线的，影响哪一个都影响不了这个，影响这个那就是澳洲矿全停了好吧！最后澳大利亚如果缺柴油，请问非洲不缺吗？难道津巴布韦和尼日利亚柴油储备比澳大利亚还好吗，如果格林布什矿因为柴油短缺导致停产，非洲矿那基本上全部都缺油，澳大利亚矿全部停产，只有海外盐湖提锂不受影响，事实上目前非洲更缺油好吧你不会觉得津巴布韦和尼日利亚那种烂地基础设施比澳大利亚还好吧
雪月霜,381721432,2026-03-30 10:17,32/1521,https://xueqiu.com/1505944393/381721432,$天齐锂业(SZ002466)$ 天齐锂业属于什么吧，上限很高，下限也很低，至于上限高的原因不光是碳酸锂价格上涨导致经营利润大幅增加，还有sqm股权投资获利，顺周期这个导致利润极高，但是下限也很低，因为下行期不光有碳酸锂价格下行导致经营利润大幅下滑，还有投资收益和股权投资造成大额损失
雪月霜,381719645,2026-03-30 10:14,32/1521,https://xueqiu.com/1505944393/381719645,$天齐锂业(SZ002466)$ 实际上sqm长期股权投资天齐锂业如何操作的吧，2018年持股比例25.86%，账面余额258.93已，2019年因为sqm股价暴跌，做了一次计提52.79亿，账面余额206亿，2020年因为sqm增发，持股比例变为25.86%，2021年投资收益7.6亿，2022年投资收益56.41亿，23年投资收益29.31亿，天齐锂业把投资收益增加净资产挂到sqm股权投资上，导致账面余额增加到261.63亿，后又因sqm税务损失减少到260亿，明白吧，这种操作就是纯粹的股权投资，这个账面余额取决于sqm的实际收益和估值 $天齐锂业(SZ002466)$ 实际上sqm长期股权投资天齐锂业如何操作的吧，2018年持股比例25.86%，账面余额258.93已，2019年因为sqm股价暴跌，做了一次计提52.79亿，账面余额206亿，2020年因为sqm增发，持股比例变为25.86%，2021年投资收益7.6亿，2022年投资收益56.41亿，23年投资收益29.31亿，天齐锂业...
雪月霜,381715993,2026-03-30 10:03,32/1521,https://xueqiu.com/1505944393/381715993,$天齐锂业(SZ002466)$ 天齐锂业sqm股权投资是赚的，不需要计提，就是计提了也要冲回，某些人不要在以讹传讹了，天齐锂业买入价60美刀，每年有不错的分红，这是合算的买卖，当然会计准则不允许
雪月霜,381712916,2026-03-30 09:54,32/1521,https://xueqiu.com/1505944393/381712916,这不是重点好吧，只要碳酸锂价格抬升到20万以上就行，柴油短缺能影响长期吗
雪月霜,381708382,2026-03-30 09:43,32/1521,https://xueqiu.com/1505944393/381708382,$江特电机(SZ002176)$ 上行周期不要奇怪
雪月霜,381701454,2026-03-30 09:21,32/1521,https://xueqiu.com/1505944393/381701454,顺便问了sqm股权问题，我是当面问明明你们就是股权投资，当初你们买入价60美元，目前估值80美元，怎么传的你们亏了很大，还要计提，她们表示那是自媒体，目前sqm投资他们是赚的，并不亏，但是他们公告过了但是没人看
雪月霜,381700428,2026-03-30 09:15,32/1521,https://xueqiu.com/1505944393/381700428,每年都有公告，港股要求的，跟增发没必然关系，刚问过证代，没听说有新增发
雪月霜,381699572,2026-03-30 09:11,32/1521,https://xueqiu.com/1505944393/381699572,碳酸锂价格基本上没有异议了，就看高度了，空头快要跑路了
雪月霜,381697140,2026-03-30 08:54,32/1521,https://xueqiu.com/1505944393/381697140,$天齐锂业(SZ002466)$ 无意中看了网上视频这个，看来市场都是恶意解读，甚至有点业余，长期股权投资是看sqm估值的，目前sqm80美刀，比天齐买入价还高20美刀，请问怎么计提，其次真有影响，天齐也是间接影响，真正被影响不是sqm估值吗，没看见sqm股价新高了，感觉目前什么阿猫阿狗都来踩一脚，明明sqm去年利润不错，今年可能20～30亿美刀，估值接近峰值，然后一群人说天齐持有sqm22%股权是大利空，简直让人无语好吧，请问你买股票从60元涨到80元，甚至更高的情况下，你是亏损的吗 $天齐锂业(SZ002466)$ 无意中看了网上视频这个，看来市场都是恶意解读，甚至有点业余，长期股权投资是看sqm估值的，目前sqm80美刀，比天齐买入价还高20美刀，请问怎么计提，其次真有影响，天齐也是间接影响，真正被影响不是sqm估值吗，没看见sqm股价新高了，感觉目前什么阿猫阿狗都来踩一脚，明明s...
雪月霜,381695280,2026-03-30 08:32,32/1521,https://xueqiu.com/1505944393/381695280,某些人对于大v的要求，那就是不能有一点错误，要准确预测反转时间，股价位置，最低部价格，最顶部价格，盈利预测不能有一点错误，一旦有点问题，就扒出来喷，这种我是带不了，也懒得说明了，全部拉黑处理，这种就找可以精准预测，不能有一点错误的吧
雪月霜,381694060,2026-03-30 08:16,32/1521,https://xueqiu.com/1505944393/381694060,我不觉得有问题，你把这话删掉，不然拉黑了，本身我利润当初就是毛估估，有误差很正常，时间推移很多因子改变，有些调整，不是很正常吗？
雪月霜,381693781,2026-03-30 08:13,32/1521,https://xueqiu.com/1505944393/381693781,有的人有毛病，真的是找拉黑，举个例子当初船舶我在十几元时候预期最高能到40～70，结果我24年36卖出的时候，某些喷子发过说我有问题，这种纯粹是有病好吧，这种预测本身就是毛估估，大体差不多就行了
雪月霜,381693344,2026-03-30 08:09,32/1521,https://xueqiu.com/1505944393/381693344,我的业绩预测从25～26年，是不断调整的，刚开始碳酸锂价格低，所以预测低，后面提升了又调整了，之后税费提升了，当然下调了，盈利预测又不是一成不变的，这个本身就是浮动的，本身估值和盈利预测就是浮动的，最后这种东西在挑刺的一律拉黑，你们去找一个盈利预测百分百正确的吧
雪月霜,381692977,2026-03-30 07:59,32/1521,https://xueqiu.com/1505944393/381692977,你这个观点有点……没有利润拿头来分红，你不知道有个东西叫派息率，那就是分红/利润，基本上没有企业可以长期派息大于100%
雪月霜,381691395,2026-03-30 07:13,32/1521,https://xueqiu.com/1505944393/381691395,也不一定，煤炭股从16年至今也是10年，持有也没问题，海螺和华友看情况可以4～6年
雪月霜,381691059,2026-03-30 07:04,32/1521,https://xueqiu.com/1505944393/381691059,$海螺水泥(SH600585)$$华友钴业(SH603799)$ 投资不是看短期扰动，而是长期趋势，煤炭和硫磺涨价是长期的吗，是就卖出，不是就不要在意，各个股投资方法不同，成长期短的，就持有2～3年，长的就3～10年，没错有的股持有10年也是没问题的
雪月霜,381690574,2026-03-30 06:39,32/1521,https://xueqiu.com/1505944393/381690574,长期持有就行了，华友是周期股吗？实际上真的不太像，他是否跟镍锂和钴周期，从23年以后不跟，实际上这些产品价格波动影响实际上也不大，所以你当成长股看吧，华友应该类似于德子，跟的是新能源总体需求
雪月霜,381671997,2026-03-29 20:17,32/1521,https://xueqiu.com/1505944393/381671997,刚才有人问我，万一你买的涨幅比不过同行怎么办，这是个好问题，凉拌吧，人要知足，你看下白酒这今年表现，就心里舒坦了，那才是真的痛苦，事实上板块大于选股，选股很难做到每一次选到涨幅最高的，尤其是全仓弹性最大的，实际上选股是看你们自己，经常有人问我选哪一个更好，但是你看见我答复过吗，我只是说出行业，选股那是你自己 刚才有人问我，万一你买的涨幅比不过同行怎么办，这是个好问题，凉拌吧，人要知足，你看下白酒这今年表现，就心里舒坦了，那才是真的痛苦，事实上板块大于选股，选股很难做到每一次选到涨幅最高的，尤其是全仓弹性最大的，实际上选股是看你们自己，经常有人问我选哪一个更好，但是你看见我答复过吗...
雪月霜,381670493,2026-03-29 19:54,33/1521,https://xueqiu.com/1505944393/381670493,$赣锋锂业(SZ002460)$$中矿资源(SZ002738)$$天齐锂业(SZ002466)$ 某些人估计都不记得我当时买碳酸锂被黑的有多惨，实际上我第一次买入价格并不是很理想，大概33左右，结果30补了一点，又跌到25，我当时被一群人嘲笑，我当时甚至说越跌越买，跟那群人怼，结果呢，最惨的时候只有我一个人天天公开看多碳酸锂，剩下全是骂的，实际上因为我是跨行业买入的，当初很多持有船舶的，牧原的股东天天跑过来嘲笑我，因为他们觉得我背叛了他们，当时我都觉得离谱，怎么换个板块都上升到人格了 $赣锋锂业(SZ002460)$$中矿资源(SZ002738)$$天齐锂业(SZ002466)$ 某些人估计都不记得我当时买碳酸锂被黑的有多惨，实际上我第一次买入价格并不是很理想，大概33左右，结果30补了一点，又跌到25，我当时被一群人嘲笑，我当时甚至说越跌越买，跟那群人怼，结果呢，最惨的时候只有我一个人天天公开...
雪月霜,381669762,2026-03-29 19:43,33/1521,https://xueqiu.com/1505944393/381669762,$赣锋锂业(SZ002460)$$中矿资源(SZ002738)$$天齐锂业(SZ002466)$ 当初我敢在20多时候准确判断买点就不错了，至于锂矿盈利预测和什么的，那都是预测，算错了很正常，不知道某些人翻出来这些跟我看想说明什么？有本事你自己算一算？还有谁能把未来利润算的一点也不差，本来就是预期而已，有可能高了，也可能低了，重要的不是这个，我都不在意的东西，而且你们前后看下，不同时间点，我算的都不一样，有的高了有的低了好吧 $赣锋锂业(SZ002460)$$中矿资源(SZ002738)$$天齐锂业(SZ002466)$ 当初我敢在20多时候准确判断买点就不错了，至于锂矿盈利预测和什么的，那都是预测，算错了很正常，不知道某些人翻出来这些跟我看想说明什么？有本事你自己算一算？还有谁能把未来利润算的一点也不差，本来就是预期而已，有可能高...
雪月霜,381669457,2026-03-29 19:37,33/1521,https://xueqiu.com/1505944393/381669457,巴菲特买入航空股巨亏，是不是不过如此，盈利预测能百分百对，那不是大v能做到的巴菲特也做不到，盈利预测有误差不是很正常吗
雪月霜,381667233,2026-03-29 19:04,33/1521,https://xueqiu.com/1505944393/381667233,22年一年内翻倍，你买什么能到这个好吧，很多人22年不赚钱
雪月霜,381663032,2026-03-29 17:59,33/1521,https://xueqiu.com/1505944393/381663032,问题是我过去谈论的不是一直是行业板块吗？难道被人看出来单调一段时间，就成了我推荐某个股票吗
雪月霜,381662777,2026-03-29 17:53,33/1521,https://xueqiu.com/1505944393/381662777,我之前说的非常清楚了
雪月霜,381662752,2026-03-29 17:54,33/1521,https://xueqiu.com/1505944393/381662752,事实上绝大多数人都不是单调中矿，都是同板块换来换去，所以某些人不要双标，凭什么你们可以换，我换就是有问题，事实上本来当初单调就是特殊情况罢了，我只是公开说出来，怎么那么多喷子
雪月霜,381662596,2026-03-29 17:49,33/1521,https://xueqiu.com/1505944393/381662596,你不会看下3月份华友跌幅吗，华友不是津巴布韦锂矿吗？我如果看空，会切到华友吗？我不是说的很清楚，华友今年业绩更好，或许弹性更大，真害怕了，那是卖出中矿去买其他板块，怎么可能换同板块
雪月霜,381662276,2026-03-29 17:45,33/1521,https://xueqiu.com/1505944393/381662276,你怎么知道我一手没有，我说过清仓了吗，而且当时哪怕现在清仓确实是错的，中矿又没走完，目前清掉肯定会后悔的，我又不是清掉中矿，我是觉得天齐和华友因为低估，或许短期更好，所以换了，记住3月份又不是中矿再跌，华友跌幅仅次于中矿
雪月霜,381661613,2026-03-29 17:30,33/1521,https://xueqiu.com/1505944393/381661613,怎么说呢，一季度估计利润6～10亿，不就是全年20～40亿吗，我不明白你为何认为有问题
雪月霜,381661469,2026-03-29 17:27,33/1521,https://xueqiu.com/1505944393/381661469,是的，我2月份开始不断说天齐低估了，为何某些人觉得我不会因为低估去切换一部分呢，难道我天天说低估是单存给别人听的吗
雪月霜,381661083,2026-03-29 17:20,33/1521,https://xueqiu.com/1505944393/381661083,你记错人了吧，这句话不是我说的，我一直认为这句话有问题，他低估了天齐，sqm有21万吨碳酸锂产能，今年大概26万吨，这些有4.6～5万多吨收益，怎么可能就10万吨碳酸锂产能收益，其实我一直认为这是春秋笔法，把sqm当做被没收一样，这样算肯定是错的
雪月霜,381660871,2026-03-29 17:16,33/1521,https://xueqiu.com/1505944393/381660871,$中矿资源(SZ002738)$$华友钴业(SH603799)$ 我过去从来就没说过26年中矿利润能到100亿，我是说27年利润有望接近100亿，如果中矿今年能70多亿利润，那明年就不是100亿，而是接近200亿了，这已经不是成长股而是已经冲破天际了，也不是小紫金，而是可以和紫金称兄道弟了，毕竟紫金也就500亿利润，某些人不要把别人利润预估上限就当成马上可以实现，这种已经不是断章取义好吧，如果中矿确定能100亿利润，我会设定估值就在100～200直接，中位数150左右吗，也不用脑子想想，最后确实有人看到2000亿，但是那不是我好吧，事实上我看的上限就是1000亿而已，记住这是上限，不是下限 $中矿资源(SZ002738)$$华友钴业(SH603799)$ 我过去从来就没说过26年中矿利润能到100亿，我是说27年利润有望接近100亿，如果中矿今年能70多亿利润，那明年就不是100亿，而是接近200亿了，这已经不是成长股而是已经冲破天际了，也不是小紫金，而是可以和紫金称兄道弟了，毕竟紫金也就500亿利润，某...
雪月霜,381658566,2026-03-29 16:45,33/1521,https://xueqiu.com/1505944393/381658566,我是逐步换的，我觉得天齐低估了才换的
雪月霜,381657927,2026-03-29 16:37,33/1521,https://xueqiu.com/1505944393/381657927,$中矿资源(SZ002738)$$天齐锂业(SZ002466)$你们为何觉得我必须一定要单调呢，某些人莫名其妙好吧，连换个股都能有人喷，这是同板块好吧 $中矿资源(SZ002738)$$天齐锂业(SZ002466)$你们为何觉得我必须一定要单调呢，某些人莫名其妙好吧，连换个股都能有人喷，这是同板块好吧
雪月霜,381657637,2026-03-29 16:30,33/1521,https://xueqiu.com/1505944393/381657637,我看多的是碳酸锂，为何我必须单调中矿，这人怎么说呢，拉黑了
雪月霜,381657446,2026-03-29 16:27,34/1521,https://xueqiu.com/1505944393/381657446,$赣锋锂业(SZ002460)$$中矿资源(SZ002738)$$天齐锂业(SZ002466)$ 等会我会批量拉黑人的，我看多的是碳酸锂，不是某个公司，再说一遍，我既然看多中矿，那也会看多天齐锂业，也会看多赣锋锂业，也会看多华友和盛新的，某些人不要跟个神经病一样，我为何不能买华友和天齐呢，过去我从来就没推荐具体哪个股给别人 $赣锋锂业(SZ002460)$$中矿资源(SZ002738)$$天齐锂业(SZ002466)$ 等会我会批量拉黑人的，我看多的是碳酸锂，不是某个公司，再说一遍，我既然看多中矿，那也会看多天齐锂业，也会看多赣锋锂业，也会看多华友和盛新的，某些人不要跟个神经病一样，我为何不能买华友和天齐呢，过去我从来就没推荐具...
雪月霜,381656158,2026-03-29 16:05,34/1521,https://xueqiu.com/1505944393/381656158,天齐是经营性投资利润，不是卖资产收益，这能不算吗
雪月霜,381656016,2026-03-29 16:04,34/1521,https://xueqiu.com/1505944393/381656016,$天齐锂业(SZ002466)$ 前两天我像天齐证代确认了2件事，一是天齐锂业是否能动子公司账上的货币资金，因为母公司货币资金较少，得到的答复是这些钱主要是用于格林布什矿投资生产的，虽然那个小姑娘没明确说，但是实际上答案已经给出了，另外一件就是为何先提前融资，得到答复事因为怕收购时候资金链出问题，吸取上一次教训，所以提前融资，实际上结论得出了，天齐对于子公司控制力很弱，但是好处是母公司完全没有负责，该有的利润一点也不少，子公司一直在扩张，sqm扩张也不少，但是因为天齐控制力太弱了，他一般不做公开说明，明白吧，所以看起来像躺平，也确实躺平了，但是该有的利润成长也不会少 $天齐锂业(SZ002466)$ 前两天我像天齐证代确认了2件事，一是天齐锂业是否能动子公司账上的货币资金，因为母公司货币资金较少，得到的答复是这些钱主要是用于格林布什矿投资生产的，虽然那个小姑娘没明确说，但是实际上答案已经给出了，另外一件就是为何先提前融资，得到答复事因为怕收购时候资金链...
雪月霜,381655528,2026-03-29 15:55,34/1521,https://xueqiu.com/1505944393/381655528,$天齐锂业(SZ002466)$ 天齐锂业之所以选择躺平很大一部分原因是他对于子公司控制力较弱决定的，sqm他不是控股，无法并表看不到企业经营情况，泰利森由于股权问题，他不能强势主导扩张产能，这个是没法改变的，除非是新开一个矿山，但是该有的利润天齐一分也不会少的，这是他顺周期优势，事实上天齐目前股权结构让谁也没法强势主导扩张，只能新设一个矿山，所以用这两年天齐躺平就下结论是有些过于武断的，可以说这个期间躺平就但是直接认为永远躺平是过早下结论了 $天齐锂业(SZ002466)$ 天齐锂业之所以选择躺平很大一部分原因是他对于子公司控制力较弱决定的，sqm他不是控股，无法并表看不到企业经营情况，泰利森由于股权问题，他不能强势主导扩张产能，这个是没法改变的，除非是新开一个矿山，但是该有的利润天齐一分也不会少的，这是他顺周期优势，事实上天齐...
雪月霜,381655031,2026-03-29 15:48,34/1521,https://xueqiu.com/1505944393/381655031,$天齐锂业(SZ002466)$ 很多人计算天齐锂业利润是少计算了投资收益的，这样会大大低估天齐利润的，sqm去年归母净利润5亿美元，目前sqm产能是比22年提升非常多的，今年20～30亿美元是很有可能的，这也是为何估值接近22年峰值原因，这一块投资收益可是有几十亿的，不是一个小数目，天齐锂业问题是下限很低，但是上限很高，只算锂精矿利润实际上是严重低估他的利润的，某些人说天齐躺平了是不假，但是sqm和格林布什矿没躺平，天齐之所以躺平是因为他的经营模式决定的，天齐锂业母公司是没有一点负债的 $天齐锂业(SZ002466)$ 很多人计算天齐锂业利润是少计算了投资收益的，这样会大大低估天齐利润的，sqm去年归母净利润5亿美元，目前sqm产能是比22年提升非常多的，今年20～30亿美元是很有可能的，这也是为何估值接近22年峰值原因，这一块投资收益可是有几十亿的，不是一个小数目，天齐锂业问题是下限...
雪月霜,381652623,2026-03-29 15:11,34/1521,https://xueqiu.com/1505944393/381652623,实际上真正让碳酸锂赚钱的，不是我平时研究的那些，去证代问信息，那些只是给你们按摩用的，这种没多大用处，而是当初碳酸锂5～6万价格敢于重仓明白吧，你那个位置买哪个都是赚的，股票赚钱的是行业大方向
雪月霜,381652333,2026-03-29 15:07,34/1521,https://xueqiu.com/1505944393/381652333,$海螺水泥(SH600585)$ 某些人问煤炭价格上涨对于海螺是利空还是利多，这个还用问吗，肯定是大利空好吧，目前行业并没有真正反转，成本有提升，肯定业绩承压，那今年利润肯定不好，这个是一定的，但是买点就是这个时间点，很简单，利润很难更差了，股票看的是成长，当利润最低的时候肯定是买点，难道利润最高的时候买吗，很多人夹头问题是利润最好的时候去买那必然长期下行好吧当初20年石油期货负油价时候请问原油股是买点还是卖点 $海螺水泥(SH600585)$ 某些人问煤炭价格上涨对于海螺是利空还是利多，这个还用问吗，肯定是大利空好吧，目前行业并没有真正反转，成本有提升，肯定业绩承压，那今年利润肯定不好，这个是一定的，但是买点就是这个时间点，很简单，利润很难更差了，股票看的是成长，当利润最低的时候肯定是买点，难...
雪月霜,381651884,2026-03-29 14:56,34/1521,https://xueqiu.com/1505944393/381651884,我的投资就是特别在意估值的，某些人问我为何不现在买油运和船舶，怎么说呢，当时我买轮船时候不到4元，船舶14元左右，你让我现在价格买可能吗
雪月霜,381651743,2026-03-29 14:54,34/1521,https://xueqiu.com/1505944393/381651743,你现在进油运其实就是接盘
雪月霜,381651657,2026-03-29 14:52,34/1521,https://xueqiu.com/1505944393/381651657,买其他的也行，我说的是海螺水泥，不是只水泥行业
雪月霜,381651572,2026-03-29 14:50,34/1521,https://xueqiu.com/1505944393/381651572,海螺水泥财报都已经增长了，这种行情业绩反转就说明拐点到了，而且他是有明确规划的，海外市场什么时候投产，水泥降本多少，这些大体能算出来利润增幅，打个折都算不错的，这是调研跟踪出来的
雪月霜,381651491,2026-03-29 14:49,34/1521,https://xueqiu.com/1505944393/381651491,海螺水泥，因为海螺确定28年以后业绩可以大幅增长，五粮液你能看清楚什么时候反转，未来多少利润吗，不要信某些大v在那里吹牛逼，很多人大体反转时间点都看不清，有的也是根据上一次周期调整时间单存画线，那怎么布局呢
雪月霜,381651385,2026-03-29 14:46,34/1521,https://xueqiu.com/1505944393/381651385,是的，当初20多的时候我敢融资单调，目前我下不了这个决心
雪月霜,381651297,2026-03-29 14:45,34/1521,https://xueqiu.com/1505944393/381651297,本来我预估水泥反转时间就是28～29年
雪月霜,381651250,2026-03-29 14:44,34/1521,https://xueqiu.com/1505944393/381651250,是的啊，但是不会大亏，我当时买中矿时候就亏了接近20%，但是问题是无所谓，可以补仓降低成本，其次这个亏损用不了多长时间价格就能补平，实际上不是说了吗，海螺最多可能跌到17，如果真到17可以补仓，不要在乎这个
雪月霜,381650875,2026-03-29 14:39,34/1521,https://xueqiu.com/1505944393/381650875,这个明确说，我不会目前估值买茅台的，这个估值是抄底还是接盘呢，我买海螺是因为估值很低，成长性还算不错，茅台首先估值就不低
雪月霜,381650683,2026-03-29 14:33,34/1521,https://xueqiu.com/1505944393/381650683,$华友钴业(SH603799)$ 任何企业弹性是看利润和估值的，如果华友今年能实现100亿利润，按照目前估值弹性必然不低，至于你们说的其他都是行为艺术没多大意义如果华友今年业绩确实好为何直接下结论弹性低呢？目前看今年利润确实100亿以上概率非常高的，当然如果实现不了，那估值也会重新估算
雪月霜,381650492,2026-03-29 14:29,34/1521,https://xueqiu.com/1505944393/381650492,弹性大不大看利润和估值
雪月霜,381650403,2026-03-29 14:27,34/1521,https://xueqiu.com/1505944393/381650403,没那么快是的，但是比银行理财强吧，目前位置直接明说，最低不会低于哦16～18的，下行空间也有限，持有3～5年，收益非常不错
雪月霜,381650171,2026-03-29 14:23,35/1521,https://xueqiu.com/1505944393/381650171,我不推荐锂矿原因是我认为目前不是底部，大体位置就是半山腰，距离山顶还有距离，但是没有估值绝对安全
雪月霜,381650067,2026-03-29 14:20,35/1521,https://xueqiu.com/1505944393/381650067,你既然问我，我首先要保证你不会大亏，其次才是盈利好吧
