ID,发布时间,点赞数,评论数,转发数,链接,正文
242288627,2023-02-16 23:12:13,163,25,54,https://xueqiu.com/1965894836/242288627,“很简单，答案是理性。如果你不发疯的话，你已经比95%的人可以做得更好了。另外，你要有耐心，要懂得延迟满足，并且不做疯狂的事。还要尽量兑现你对他人的承诺。然后，你就会极大的改善你的资源和机会。事实就是如此简单。”by芒格
242213470,2023-02-16 10:25:55,108,10,6,https://xueqiu.com/1965894836/242213470,“我的主责任就是帮我的客户赚钱，副产品可能是我通过阶段性的对这个公司做出有效的定价判断”来自某同行的一段话，体现了当下只争朝夕（阶段有效），不管长期估值的主逻辑，这些都是管“大钱”的人，其实我没见过定价对了长期赚不到钱的，慢下来也是一种选择。
241648087,2023-02-09 11:54:32,224,35,28,https://xueqiu.com/1965894836/241648087,大部分媒体（自媒体），描述事物不是极好就是极差，只是情绪的两头，来回摆动，这有益于流量，但无益于投资。对新事物，我们通常会犯的错误是高估短期影响，而低估长期影响，保持好奇，也保持耐心。
241640269,2023-02-09 10:53:55,88,53,28,https://xueqiu.com/1965894836/241640269,2012年移动互联网兴起，由于担心移动端广告cpc价格不如PC端，GOOG估值被打到12倍pe，这个担心最后成为事实，但当时人们没想到的是互联网得到普及，时长大大增长，广告库存增加更多，凭借安卓绑定三件套的策略，GOOG也守住了在移动端的地位，最终驱动了GOOG的业绩表现。
241547665,2023-02-08 11:22:03,114,19,11,https://xueqiu.com/1965894836/241547665,本来国内互联网一团死水，渗透率顶在那，估值也顶在那（没什么大分歧），我今年已经没抱什么期待了，有鲶鱼进来搅一搅挺好的。
241539373,2023-02-08 10:28:18,127,294,96,https://xueqiu.com/1965894836/241539373,有些企业我们看中的就是干架的能力，如果担心这个的股东，还是早点卖了吧。和以前如日中天的百度、阿里孵化的业务比，它当时是有什么流量还是资金优势？
241380666,2023-02-06 15:19:49,301,192,40,https://xueqiu.com/1965894836/241380666,走到这个节点上，没必要再限制富人消费了，北上广的大房子让他们买嘛，让茅台们涨价嘛，高额的累进税就行了，既拉动需求，又带来税收。
241324038,2023-02-05 22:46:04,289,48,45,https://xueqiu.com/1965894836/241324038,在投资的世界里，用于售卖的知识，大部分没有那么好；巴菲特，段永平，冯柳都曾给了我很多启发，而且都是免费的；对了，企业财报也是免费的。
241131695,2023-02-02 17:09:18,193,56,29,https://xueqiu.com/1965894836/241131695,以前没怎么看a股，总是羡慕a股的热闹，这几年看了一些，似乎也不像想象中那么美好，最大问题是跌不动，大家都抱死了，最终也涨不动，只剩下镰刀股上下飞舞。之所以那么多预期了你的预期的预期，是基础股东回报的不足。
241074350,2023-02-02 09:13:54,130,21,5,https://xueqiu.com/1965894836/241074350,我们不追求精准，长期估值可以就下手了，慢慢换嘛，反而比较从容些。一个月前各种策略会上一致看空美国科技，觉得机会至少要到下半年，也是各种数据罗列能自圆其说的，但我不太擅长于这么择时，我只是做长期估值的比较，今天某公司又拍出400亿美金的回购，这些让我踏实。
241035662,2023-02-01 18:01:19,75,25,3,https://xueqiu.com/1965894836/241035662,这波来香港的外资是韩国来的吗感觉风格大变，和以前的玩法不太一样了。
240983878,2023-02-01 10:27:39,217,43,18,https://xueqiu.com/1965894836/240983878,少数人付出努力，追求合理的收益，多数人不愿付出，却追求超额的收益。其他行业我们都知道这不可能，在进入门槛更低的二级市场却可以实现这样的美梦？
240900978,2023-01-31 11:49:06,365,72,25,https://xueqiu.com/1965894836/240900978,出书，买奖，路演，约专访，我不是不懂这门生意，然而这些和投资没有一点关系。我们的投研被打了2分（5分制），因为分析师人数不够，这个评价机制下，巴菲特的投研要被打几分？坚守着最朴素的价值观，但却成为另类；明明在守正，他们却说我出奇了，20年底换一些息率10%以上的运营商，这是小学生的数学题。这个行业有时候特别荒谬，如果这是非主流，那我希望永远不要融入主流。
240780167,2023-01-30 09:45:05,139,40,14,https://xueqiu.com/1965894836/240780167,明明快要沦为鱼肉，却对善意的提醒像刀（俎）一样挥舞，看得多了，同情心也随之消失。
240346003,2023-01-19 11:36:15,220,155,26,https://xueqiu.com/1965894836/240346003,路修得很好，没什么人，每个路口都是售楼部，大片大片的工地，有些看着烂尾很久了，地方还在继续开拓，新园区新一轮招商。这次直接配上正菜，住宅。心里有点沉重，我们和地产捆绑得已经太深。
240264029,2023-01-18 11:13:51,137,60,9,https://xueqiu.com/1965894836/240264029,我没法和你们辩论，我一说话帖子就没了，你们说什么就是什么吧，这就是你们向往之地，那就是吧。
239945147,2023-01-13 12:33:02,217,35,6,https://xueqiu.com/1965894836/239945147,市场信心慢慢回来，调研出行也更方便，现在反而没什么想说的了，事了拂衣去，深藏功与名，我也向往做这样的侠客。
239657013,2023-01-10 10:34:52,178,45,21,https://xueqiu.com/1965894836/239657013,即使长期的评价体系有时候也是挺奇怪的，不管前面没有兑现指引（承诺）多少次，现在再讲一次马上又成了浪子回头的故事，明明看历史就是吃人的历史呀，最近几个融资的案例就是这样；去调研的时候，吃人的公司俊男美女，好不光鲜，香港业绩会特别明显，那些最顶级的酒店永远是为他们备下的。而老实人呢，不管勤勤恳恳分红多少次，甚至远远超过当时融资的很多倍，市场依然给予极低的估值，确实业务看起来太简单，不性感！虽然吐槽，但一点也不希望这个评价体系得到改变，事实上只要这样的评价体系继续，我们对长期收益的信心就更足一些。
239275944,2023-01-05 10:00:48,136,50,17,https://xueqiu.com/1965894836/239275944,这两年人性的往复交替远远大过企业价值的变化，在中概这些浮萍上尤为明显。
239017877,2023-01-01 19:56:34,140,39,30,https://xueqiu.com/1965894836/239017877,投资是需要一些饥饿感的，说得太多，有时候成就感都在说里兑现了，还是要给做留一些空间。 这可能是一些写手实战业绩相对平庸的原因。
238969884,2022-12-31 12:19:16,170,49,29,https://xueqiu.com/1965894836/238969884,高息股能够在左侧越跌越买是最关键的，尤其在经历经济周期的时候，所以我不会守着地产，银行，券商等行业收息，他们的负债表可能随着经济周期恶化，左侧越跌越贵（或者暴雷）是最糟糕的场景。
238945049,2022-12-30 20:32:22,209,26,7,https://xueqiu.com/1965894836/238945049,又到一年一度的雪球晒收益环节，面对众多惊人的收益率，只能一如即往把头埋进沙子里当鸵鸟。这些年我学会了和自己和解，这一年经历了中概历史上最大的波动，也看着港股绝望得滑向20多年前，如今疫情依然在肆虐，能够幸存已经足够幸运，战战兢兢地应对未来更多的挑战。
238898721,2022-12-30 12:38:31,74,28,7,https://xueqiu.com/1965894836/238898721,港股进入传统价投的好时代，2023年@投资闲话 要大展宏图了，今年几个物流股的挖掘也特别漂亮，明年多带我喝汤
238734130,2022-12-28 12:02:00,235,48,14,https://xueqiu.com/1965894836/238734130,当时和我们一起出发的管理人里，我们可能是最不追求规模的，很多年里甚至连销售都没有，也从不在意各种所谓露脸的机会，和投资人聊，基本也是说风险为主，但回头看我们规模也不算小了。这行我觉得很好，大部分投资人的要求其实不高，无非是尽责守信而已，我们努力做到。
238729845,2022-12-28 11:15:19,268,183,86,https://xueqiu.com/1965894836/238729845,新能源车的泡沫破裂了，但站在更长的时间周期里，新能源车不是结束。有意思的是，历史真的会重复，正如当年互联网泡沫破裂后，互联网才刚刚开始。
238447879,2022-12-23 09:40:42,147,150,7,https://xueqiu.com/1965894836/238447879,我们公司研究员已经全军覆没，交易员剩了1个，运营剩了1个，然后还有我，14存3，下周第一批中的可以返岗了，感谢这两位同事。
238428820,2022-12-22 21:16:48,140,54,15,https://xueqiu.com/1965894836/238428820,但凡涉及中美，听到的多是撕裂的声音，慎言了，我们再也回不到过去。除了理性的追求之外，我当然会有情感，而如果主场没有肥沃的土壤，最终也将制约着我们的投资回报。
238296426,2022-12-21 10:18:07,207,180,69,https://xueqiu.com/1965894836/238296426,最近老刷到号称九十年代入市的A股老价投的文章，先拿资历压人，然后兜售心灵鸡汤，我多少还读过一点历史，那个时代A股哪有什么价值投资的标的。平时主要是旅游，致富靠的是耐心……可能有这样的幸运儿吧，但总结成方法论来骗人就不对了。
238275090,2022-12-20 22:26:51,155,23,24,https://xueqiu.com/1965894836/238275090,汽车是典型的产品周期驱动，不管是我们以前跟的吉利、长城，还是奔驰、宝马，在各自的产品周期都一度很能打，目前新能源车也没有逃脱这个特征，但大部分人都是线性外推销量的。
238241192,2022-12-20 13:54:25,279,178,150,https://xueqiu.com/1965894836/238241192,买入股权，成为小股东，就是和大股东合伙做生意，怎么可以不在意品德，无视审计师跑路，独董辞职，而大谈资产很好，估值很低，你没法控股呀？尤其是在港股市场！
238232611,2022-12-20 12:07:24,141,22,18,https://xueqiu.com/1965894836/238232611,上一轮怀疑银行们配股的动机，这一轮怀疑地产们配股的动机，哪有那么多阴谋，看看杠杆率，只是缺钱而已。
238149102,2022-12-19 12:12:41,195,96,6,https://xueqiu.com/1965894836/238149102,和香港的朋友交流，他们第一波屯完药之后，再没有去过药房，而恐慌时储备的药预期未来几年都用不完。可能没必要恐慌购买，不论是药还是股。
238005937,2022-12-16 12:36:45,136,21,6,https://xueqiu.com/1965894836/238005937,明明都是普通人，说着把别人当代价的话，只能说人类的悲欢并不相通。
237968340,2022-12-16 00:38:02,129,33,14,https://xueqiu.com/1965894836/237968340,$沁源精选(P000732)$ 技巧是可以磨练的，心态则来自收益预期，有些是天赋，有些是运气，羡慕不来，也分辨不清，平常心。做为管理人，我也有必要降低投资人的预期，低预期更容易让我们满足，而合理的回报预期才是我们不干傻事的保证。什么是合理？第一我们肯定没法超越巴菲特的长期回报率，第二我们也没法脱离GDP增长的地心引力。
237919484,2022-12-15 13:28:50,150,34,15,https://xueqiu.com/1965894836/237919484,现在要制造对立比以前更容易，两组人投放不同的短视频，持之以恒，很快认知就割裂并走向对抗，抖音们是非常危险的武器。
237835584,2022-12-14 14:51:49,129,39,5,https://xueqiu.com/1965894836/237835584,经常被问如何看待同行间的竞争，最近我们在买一些高息股，我没感觉到有竞争，9、10月份我们买互联网，买消费，也没感觉有竞争，我们按自己的标尺做事，没想过争什么。
237737693,2022-12-13 14:59:40,82,23,9,https://xueqiu.com/1965894836/237737693,每个企业都有它的生命周期，教培最终消亡了，但不能说买过他们的人就一定不是投资，这更多取决于初心和过程，不取决于结果，看起来很唯心的一些想法。最终走出来的企业很少，我们的认知也很有限，我们都是在过程中不断大浪淘沙，企业在变化，我们的认知也在变化，很多幸运和努力才有可能成就一个事后的长期投资案例。
237713597,2022-12-13 11:17:11,102,30,10,https://xueqiu.com/1965894836/237713597,4季度的数据比较混乱，受政策和疫情扰动很大，我没法有效归因；估值层面也不如之前给我们那么多的保护；而跟踪和估值一直是我所依赖的，这让我有不安全感，这种时候希望可以少犯错，而不是追求收益。
237628521,2022-12-12 13:31:12,113,14,18,https://xueqiu.com/1965894836/237628521,投资策略就是会有它的短板，只有承认不存在既要又要的万能方法论，我们才能直面问题，做出相应的风控，投资用企业质地和估值风控，投机用价格和边际变化风控。
237352184,2022-12-08 12:31:29,154,24,8,https://xueqiu.com/1965894836/237352184,这段按跌幅选股甚至比按基本面效率更高，在港股中概历史级的跌幅面前，核心矛盾是简单的，这不是胜利时刻，喧嚣过后，我们的工作才刚刚开始。
237248377,2022-12-07 12:35:44,150,17,22,https://xueqiu.com/1965894836/237248377,对于投资而言，我理解广度和深度同样重要，互为依托，广度是打开我们的眼界，避免我们在自以为是的深度里面沉溺，而深度的构建也来自于广度层面的对比，不管商业模式的对比，还是竞争力的对比，还是人的对比，这是一体两面。从容易获得的角度，广度可以更多来自后天努力，深度更需要天赋和智慧。
237065252,2022-12-05 15:29:23,265,103,44,https://xueqiu.com/1965894836/237065252,$沁源全球精选2号(P001353)$ @PaulWu  我泼点冷水吧，港股目前对热门成长股的定价挺充分的，一个月时间基本顶到了恢复后或者峰值利润的25倍pe+，有个别便宜的，那不是阿尔法，是风险偏好，比如博彩里的几个负债表有压力的，比如前面爆雷的物业，等等。所以如果冲着买港股成长来投我们的，可能会有一些落差，港股整体没有那么吸引，更多是结构性的，我还是说在前面。
236846323,2022-12-02 09:55:56,34,34,12,https://xueqiu.com/1965894836/236846323,疫情周期，猪周期都走成横盘，关了以后会开，价格跌了以后会涨，A股是一直这样，还是这几年变的？
236734106,2022-12-01 08:42:59,102,30,16,https://xueqiu.com/1965894836/236734106,最近我们中概的几个持仓，开始经常被自媒体写文章夸奖，从年初的误解和分歧开始走向共识，我对共识一直是惶恐更多一些，因为共识只作用于估值。
236720716,2022-11-30 23:16:09,104,37,12,https://xueqiu.com/1965894836/236720716,B站互联网里空头共识最高的，小鹏新能源车里空头共识最高的，月末很残忍。
236684615,2022-11-30 15:39:01,101,37,5,https://xueqiu.com/1965894836/236684615,其实香港大部分新消费也不便宜，即使恢复正常，只是当时泡沫比较大，从跌幅看也比较大而已。
236661232,2022-11-30 12:22:23,78,43,8,https://xueqiu.com/1965894836/236661232,这两年A股消费里放业绩的好公司就那么点，关注度高，大家抱得死死的，我们消费分析师选的某化妆品，已经是业绩表现最好的一家了，但也就是横盘（消化高估值），只是当时的同行都腰斩了；但那些同行我们做空也借不到货，所以也没法作为对冲持有，失去了操作的意义。用当下流行的词来形容，卷，太卷了。
236647651,2022-11-30 10:32:26,54,34,7,https://xueqiu.com/1965894836/236647651,终于赢得一天呼吸权，还好我们成年人从来不做选择@管我财
236524443,2022-11-29 07:56:22,144,76,29,https://xueqiu.com/1965894836/236524443,有钱的不缺钱，缺的是需求；暴雷的谁给钱？债市要不到的，股市能要到？市值跌到这么小，股权融资又能融多少？一些关于地产的疑问。btw：A股股民和基民是真的惨，快暴雷了才被想起。
236500803,2022-11-28 19:34:17,93,10,5,https://xueqiu.com/1965894836/236500803,我们持股的最后一份三季报等到，收工看球补充几句，盯着记分牌，就容易焦虑，盯着企业本身，就会踏实。我们认真把球踢好，尽人事听天命。
236460226,2022-11-28 11:51:55,198,48,19,https://xueqiu.com/1965894836/236460226,我们的评价体系还是太短了，10月要讲讲为什么亏得少，11月要讲讲为什么能反弹，做对了什么，我当然可以找出一些理由，但一定是做对了吗，错误也有可能导致短期好结果的，为短期总结大概率留下的是长期的笑柄，这是我不爱参加各种会的原因之一，同时看得太短的投资人本身也不匹配我们策略的投资周期。BTW：也请不要在我的帖子里攻击其他投资人/管理人，每个人有不同的风格，关键是事实的讨论；这类我以后会删帖。
236446270,2022-11-28 10:11:15,241,69,22,https://xueqiu.com/1965894836/236446270,政策调整肯定会引起混乱，病毒也真实存在，世界就是变得有些不一样了，海外线下消费很多场景现在还没回过来，这些都是有数字的，接受而不是战胜，想讲的就是这个，生活还要往前，太悲观的时候我们乐观一些，觉得放开可以解决一切问题的时候我们保守一些。
236414768,2022-11-27 19:32:40,136,59,33,https://xueqiu.com/1965894836/236414768,曾经买过的标的现在在0.1PB交易；曾经涨十倍的，现在跌去了95%；曾经许下的诺言，转身便出老千；做港股太久了，每个人都是被自己的经历所塑造，最后能到手（对抗）的唯有股息，我们会更现实；如果开局不同，可能会相信美好更多一些。
236353870,2022-11-25 22:09:22,207,83,16,https://xueqiu.com/1965894836/236353870,增加货币投放，控制人员流动（经济活动），那只能继续赌博。
236327510,2022-11-25 15:43:05,69,41,9,https://xueqiu.com/1965894836/236327510,现金流这么好的生意派息比例低不说，还给不出真钱来，对得起一直支持你们的小股东吗？就这半千嘴脸，能怪市场折价吗？btw：利益不相关，纯粹看不惯。
236179975,2022-11-24 08:03:07,157,24,16,https://xueqiu.com/1965894836/236179975,用杠杆(有止损线的产品也是一种)举牌上市公司，是有被定向爆破风险的。我记得分众还在美国上市时，一晚最多跌了60%，收盘回来了，但有些人永久出局了；现在风光无限的比亚迪，2014年底港股曾经一天跌了50%，这些都是我亲历的案例。
236171406,2022-11-23 23:37:25,87,17,5,https://xueqiu.com/1965894836/236171406,年关将至，又恰逢世界杯，很明显感受到一些偏交易的选手在获利了结。我比较疏懒，实在不想每年一个策略得折腾了，好公司有业绩的就这么些，估值也合理，最终该回来还是要回来的。
236085952,2022-11-23 09:25:07,215,27,9,https://xueqiu.com/1965894836/236085952,有些企业常年默默无闻地分红或回购，门可罗雀；有些企业偶尔大方，媒体争相报道，热闹非凡。这些年我越来越领教舆论的厉害，至于事实是什么，鲜有人关心；但做投资我们要感谢这样的大环境，这些喧嚣，让估值和回报并不对称。
236011866,2022-11-22 12:34:05,202,202,104,https://xueqiu.com/1965894836/236011866,当前互联网有三重担心吧，第一是渗透率见顶，这是事实，全民扫🐴更把最后一波非互联网原住民也拉进来了，但见顶不等于下滑；第二是政策风险，边际上政策是放松的，在当前这么大的增长压力下，进一步收紧的可能较小；第三是抖音无所不能，我认为这是当下最核心的矛盾，在缓慢增长的大盘下进来一个拿份额的，意味着其他巨头的下行风险，一旦负增长，很容易失去估值的锚，这也是我们能在净资产附近买到一些平台公司背后蕴含的担心。但抖音不管是时长还是商业化，可能很快都要到瓶颈期，数据边际上已经可以看到苗头，这个分歧如果能得到一定消除，结合互联网企业今年的控费动作，我认为中期是会有一些投资机会的。我持有了一些互联网仓位，难免屁股决定脑袋，供探讨。
235997823,2022-11-22 10:37:36,102,33,13,https://xueqiu.com/1965894836/235997823,$沁源全球精选2号(P001353)$ @PaulWu  市场单边快速上涨我们通常会落后，下跌和震荡我们更容易跑赢，这是策略决定的；但作为主观多头基金本质上还是依赖选择了什么样的企业，如果频繁踩雷，我们表现就不会好。今年超额主要来自选到了行业里相对优秀的企业，另外3月和10月两次大的波动，我们也都比较坚定。投资人是厌恶市场波动的，但我是喜欢的，波动并不影响价值本身，这往往是风控和冗余可以给我们礼物的时候。
235965582,2022-11-21 22:19:27,56,31,10,https://xueqiu.com/1965894836/235965582,$特斯拉(TSLA)$ 经历过18年隐私门后，扎克伯格风评崩盘，从给facebook带来溢价到折价也就短短一年时间，媒体是一门水很深的生意，众口铄金，积毁销骨，希望马斯克能有不一样的结局吧。
235949523,2022-11-21 18:16:01,198,42,3,https://xueqiu.com/1965894836/235949523,在一份基金评测中，因为规模原因，在公司实力这一项被打了低分，这是我们国内这个行业有意思的地方，我们在20年底拒绝了很多不匹配的投资（那时的收益预期是不理性的），我认为这一行克制更应该受到鼓励。
235786517,2022-11-18 18:25:06,118,74,22,https://xueqiu.com/1965894836/235786517,我们的互联网企业控费开始在这个财季出成果了，美国那批互联网未来也会的，而美国收入端的弹性可能更好，珍惜当下。
235715145,2022-11-18 09:34:26,168,46,6,https://xueqiu.com/1965894836/235715145,只是一条路走到了死胡同，未必意味着另一条路就是一片坦途；只是某些矛盾当前格外凸显，也不意味着其他矛盾不存在。战战兢兢，为挑战做好准备。
235559235,2022-11-16 17:41:37,198,292,70,https://xueqiu.com/1965894836/235559235,20倍的估值，对应没有什么增长的业务线，为什么大家都用“吊炸天”来形容？btw：这次腾讯财报前的信批做得不好。
235362733,2022-11-14 22:21:18,113,58,17,https://xueqiu.com/1965894836/235362733,防疫 地产 监管 中美关系 通胀 这些市场关切同时有了边际变化？
235314187,2022-11-14 13:56:07,128,16,10,https://xueqiu.com/1965894836/235314187,A股的生态确实很不一样，重板块轮动，今天又是很典型的一天，不在当前热点，很容易泥沙俱下。但如果我们愿意坐冷板凳，偶尔也会换来一些优秀公司的中长期投资机会。
235273335,2022-11-14 09:10:40,124,66,21,https://xueqiu.com/1965894836/235273335,“短期基本面无法证伪”堂而皇之地出现在国内头部券商的买入推荐报告里，做为核心逻辑，是不是有点太没底限了？
235226137,2022-11-13 00:59:07,246,217,178,https://xueqiu.com/1965894836/235226137,“我们管理的资金量不大，没有管理大资金的基金经理那么大的压力。我们追求轻松自如，不想患上压力性溃疡。要知道自己喜欢什么，擅长什么，不必在意别人比自己做得更好。如果你诚实、勤奋、智商没问题，有足够的判断能力，只要不太贪婪，在逆境时不太受情绪影响，就能在投资领域干得很好。”by沃尔特·施洛斯，值得一提的是他活到96岁。
235153186,2022-11-11 15:43:20,113,59,11,https://xueqiu.com/1965894836/235153186,又一次预期了你的预期，我是直肠子，确实不太适合A股市场。
235123925,2022-11-11 13:16:57,76,86,40,https://xueqiu.com/1965894836/235123925,$沁源全球精选2号(P001353)$ @PaulWu  下午雪球和我约了一个线下的交流，由于没有提前和我们确定人数，我误以为是很小范围的交流，所以即使精简后，可能也超过了我们的接待能力，一会如果有招呼不周的地方，先提前道个歉。没能成行的投资人，也可以在这个帖子下提问，但合规要求，请不要涉及具体个股的问题。
234849145,2022-11-08 22:19:43,228,192,111,https://xueqiu.com/1965894836/234849145,之前欧菲光，现在歌尔，这些生意给几十倍pe，真看得了几十年吗，日子好一点，马上就来融资，拉长看股东回报，看融资和分红的比，最后对小股东是创造价值还是毁灭价值呢？这样的企业在A股特别多，他们还算是里面的佼佼者、白马、龙头，难怪国内主流玩家都拉着价值的大旗做边际。
234795456,2022-11-08 11:26:31,145,35,20,https://xueqiu.com/1965894836/234795456,我们除了企业内生成长和分红以外的超额收益当然来自市场，我不擅长把高估的资产卖一个更泡沫的价格，这是我们20年q4到21年初业绩比同行相对差的原因，我不贩卖梦想；但在梦想破灭后我愿意理性地为事实出价，当市场流动性缺失时，我们会提供流动性，换取那些风控出问题被迫抛售的资产，某种程度也很残酷，但如果我们不提供流动性，他们可能要卖在更低的位置；所以我是喜欢波动的，前提是做好风控，保持冗余，理性地估值和出价。
234754918,2022-11-07 21:53:28,134,135,67,https://xueqiu.com/1965894836/234754918,如果这张图是事实，不得不怀疑在中国做指数的长期被动投资者的可行性，30年的时间足够久。
234714968,2022-11-07 14:14:20,153,33,38,https://xueqiu.com/1965894836/234714968,相对估值和绝对估值是两种完全不同的思维方式，前者当然需要关心利率、市场等等，后者只需要专注于企业本身，关注的是依赖于企业创造的现金流，可以几年收回投资。我们能够跳出两年前的新经济泡沫里左脚踩右脚上天的梯云纵，就是用绝对估值去思考。相对估值是我们可以利用和敬畏的，但左侧交易的底线一直是绝对估值。
234587831,2022-11-04 22:47:00,129,24,19,https://xueqiu.com/1965894836/234587831,相比3月份中概指数的跌宕起伏，当前是一个更平稳的企稳。3月份的流动性突然缺失，大家是有点猝不及防的，很多人是在很高甚至杠杆仓位下被迫砍仓，而当下则是在大部分机构低仓位的背景下触底，比如海外基金对离岸中国资产的配置是多年来最低，国内私募整体仓位也是偏低的。简言之，3月份更像流动性危机，当下则更多是信心问题。
234533140,2022-11-04 13:08:12,137,124,24,https://xueqiu.com/1965894836/234533140,$沁源全球精选2号(P001353)$ 巧了，雪球上线第一天，自己先占个坑吧。
234515002,2022-11-04 10:42:26,247,103,44,https://xueqiu.com/1965894836/234515002,我是不愿意宣传的，拒绝了很多公开路演以及各种活动的邀请，但这个时候我认为唱多是最大的负责，以后打脸就打脸吧。当下是很好的投二级市场的时间窗口，不管是不是投资我们，都可以“贪婪”一点了。
234418692,2022-11-03 11:21:16,289,103,42,https://xueqiu.com/1965894836/234418692,最近看到很多检讨，重点多是过去对微观关注太多，对宏观重视不够，后面要加强宏观研究。有没有可能是微观研究不够，对估值容忍度太高呢？看历史持仓记录，上百倍pe拿市场的核心资产，讲着一些大格局的话，这种选择似乎既不要求研究，也不需要估值。完了还要踩一下我们这些专注于微观的选手，说实话，你们代表不了我们。
234279125,2022-11-02 08:22:20,230,130,48,https://xueqiu.com/1965894836/234279125,个股的短期走势越来越难以捉摸，博弈也越来越激烈，这可能和长线资金的离场有关，和巨幅波动后的惊弓之鸟有关，很多原来浓眉大眼的企业的股价走势也成了筹码游戏，剩下的玩家多数早就没有了行动能力，我们这些还有一定购买力的属于幸存者，看着堆积如山的尸骸有些应激反应也是正常的，这是我经历的关于中概和港股最惨烈的一次下跌。
234256893,2022-11-01 20:48:55,156,82,30,https://xueqiu.com/1965894836/234256893,房地产相比煤炭，同样经历供给侧，但依然还是一个没法长期锁定低价面粉（土地）的生意，而这可能才是长期决定性的；即使短期的供求错配带来利润率的改善，也更多反应周期性，难以享受估值扩张；剩下的玩家都是国字头，资金成本的优势也可能趋于收敛；而作为一门杠杆的生意，天然还要背库存，似乎不是长期投资的好选择，但当下可能有一些交易性（周期性）机会。
233973179,2022-10-29 09:23:11,109,27,6,https://xueqiu.com/1965894836/233973179,这轮财报但凡节流，市场反馈就很正面，我们做为投资者也随波逐流，但我依然很钦佩那些逆流而上的选手。小扎一直讲“永不放弃”，他也确实这么做了，短期财富损失最大的是他自己；对比国会作证时的表现，我的印象改善了很多。
233893653,2022-10-28 14:17:14,102,30,2,https://xueqiu.com/1965894836/233893653,我们自己也理解不了这些新词汇，老外理解不了也挺正常的，毕竟不懂不做嘛。
233864472,2022-10-28 10:47:00,149,18,19,https://xueqiu.com/1965894836/233864472,要避开当年最top的选手，选择常年前30%的，极端的策略极端的收益，单一因子暴露最大，才有可能成为年度top；注重风控的，一定会留出冗余，也意味着失去了一战成名的可能。
233708026,2022-10-27 04:34:40,59,43,24,https://xueqiu.com/1965894836/233708026,$Meta Platforms(META)$ We do anticipate that Reality Labs operating losses in 2023 will grow signicantly year-over-year.想起了当年陈天桥搞盛大盒子，自上而下的规划很美好，现实很残酷。创始人公司头铁起来吓人。
233701449,2022-10-26 23:08:11,172,50,31,https://xueqiu.com/1965894836/233701449,如果我们讨论问题，我希望可以一码归一码，事实说话，观点反而是最不重要的部分。当下我对港股/中概整体是乐观的，具体公司有这样那样的缺陷，这和人无完人一样，如果改正，那还是好同志。有些已经是历史，重要的始终是变化和未来，我还愿意看他们，说明我还有期待，几个互联网龙头多是很好的生意，现在估值也是低估的，短视频的时长占比已经不增长，商业化也很充分，对他们冲击最大的时候过去了。
233659855,2022-10-26 15:56:57,120,29,18,https://xueqiu.com/1965894836/233659855,评估一个企业能不能投，生意，估值，治理，都要考虑；但确实过去只关心边际的人也可以赚很多，而且如果真的关心边际，市场也给了卖出的良机，所以市场是可以很多元化的，我们唯一要做的是知行合一。因为边际买，边际差了开始讲长期，这是最致命的。
233638015,2022-10-26 13:57:02,163,95,31,https://xueqiu.com/1965894836/233638015,几个互联网大厂这几年的投资回报率，说在糟蹋股东钱不过分，投资回报率不行你就分出来，ue模型为负的生意确实可以说是资本无序扩张，把大家卷得都没饭吃。在股东回报上应该像几个龙头央企学习，成长往价值转的时刻，估值以外，他们的企业治理是最让人担心的部分。
233528526,2022-10-25 14:06:51,190,65,16,https://xueqiu.com/1965894836/233528526,有些企业业绩缄默期暂时没法回购，这段我就替他们买入了，我们多做雪中送炭的事，只希望以后约调研的时候不要因为我们规模小嫌弃…
233484991,2022-10-25 09:05:29,219,101,30,https://xueqiu.com/1965894836/233484991,$沁源精选(P000732)$ 雪球找了我们很多次，最近我们会在雪球渠道开放人民币产品的募集，也是国内产品成立5年来第一次在雪球开放，做为历史上以港股和中概为主的基金，现在估值还不错吧。但如果是打算中短期抄底，其实也不需要我们，找一些现在老外不要的知名公司做个组合定投即可，也不用被我们额外收费。
233420039,2022-10-24 15:35:51,179,80,44,https://xueqiu.com/1965894836/233420039,最后的买家永远是公司本身，那些有现金流，也愿意通过分红和回购回报股东的企业，这是我们投之前就要做好的假设。外资流出，我们2年前买电信运营商这些标的时都经历过，跌到一定程度，最终很难再下去，背后是企业的分红。
233394183,2022-10-24 12:59:05,266,39,30,https://xueqiu.com/1965894836/233394183,18年底时可以预见20年底的市场沸腾吗，20年底又可以预见当下的萧条吗，我们连两年都看不清，所以24年底会怎么样，谁知道呢，我们能做的唯有拆招，谨慎地出价，回归于微观。
233379833,2022-10-24 10:55:53,139,53,18,https://xueqiu.com/1965894836/233379833,又是互道那啥的时刻，继续平一些空头。股票不管多空，我都不喜欢以道德的名义绑架别人，然而最近两边都有这样的人，多是情绪，少有理性。
