发布时间,正文
2021-05-13 12:26:00,你肯定不是铁粉，俺用减持冠德换到神华H的那部分仓位，赚了拔毛走人
2021-05-13 13:51:00,但凡问能不能买，我都劝你不要买，因为你没懂这个股票的价值，不懂不买
2021-05-13 14:00:00,我有一个原则，但凡除了基本面变坏这个因素之外，买入的股票，不赚钱，我是不卖的
2021-05-14 08:02:00,$陕西煤业(SH601225)$  看图说话，不解释 $陕西煤业(SH601225)$ 看图说话，不解释
2021-05-14 08:37:00,$三钢闽光(SZ002110)$  本周螺纹钢产量，371.56万吨，环比降5.37万吨。 库存1138.13万吨，环比降99.44万吨， 消费471万吨，环比增长70.87万吨 . $三钢闽光(SZ002110)$ 本周螺纹钢产量，371.56万吨，环比降5.37万吨。 库存1138.13万吨，环比降99.44万吨， 消费471万吨，环比增长70.87万吨 .
2021-05-14 08:40:00,看品种，低黏粘性的煤种，都可以当动力煤，主焦，肥煤肯定不行
2021-05-14 09:50:00,周期钢铁煤炭股的波动，也就只能吓唬对于那些不掌握实际价格，实际盈利状况的投资者
2021-05-14 09:53:00,$淮北矿业(SH600985)$ 甲醇啥价格了，知道吗，现货2875，去年这个时候1400
2021-05-14 09:54:00,这当然不是市场价，这是长协，淮北焦炭月度和焦煤季度定价，价格反应滞后是事实
2021-05-14 14:17:00,一觉睡醒，呵呵，两天的期货一跌，感觉通胀预期全无，钢铁去产能全无影响，电厂坑口库存超低的问题好像也不存在了，这么热的天降温了，这么多的货币白发了，你们牛B，我继续做我的傻子
2021-05-15 11:05:00,少拿我去踩别人，这种品行很不好，别人怎么说都是别人的认知，不爱看别看就是，不要拿我去跟别人比较
2021-05-16 09:05:00,这波行情主要是火电厂低库存，电力需求高增长，电力供应中水电遇上大枯年，化工产品大涨价带来的化工煤需求，4个因素叠加才发生的，煤炭是需求弹性相对很弱的产品，边际定价。未来2年煤炭价格必然回落，不可能坚持在850以上，但是运行的箱体必然太高，从过去的500--650，抬升至630--780. 至于持仓的三个个股预期利润中值，陕煤俺觉得1.40--1.70，神华2.3--2.8，淮北1.95--2.40 这波行情主要是火电厂低库存，电力需求高增长，电力供应中水电遇上大枯年，化工产品大涨价带来的化工煤需求，4个因素叠加才发生的，煤炭是需求弹性相对很弱的产品，边际定价。未来2年煤炭价格必然回落，不可能坚持在850以上，但是运行的箱体必然太高，从过去的500--650，抬升至630--780. 至于...（红包已退回）
2021-05-16 19:22:00,之前19年澳洲全年进口的动力煤也就3000万吨，1季度全国增产就1.4亿吨
2021-05-17 08:11:00,广东电力现货价格连续大涨，火电现货平均价0.52477，较当地燃煤基准价高出13.3%；5月14日这一成交均价进一步攀升至每千瓦时0.59245元/千瓦时，较燃煤基准价高出28%。
2021-05-17 08:09:00,云南火电用煤库存告急，最低的电厂仅有2天库存
2021-05-17 08:30:00,期货投资者的实地考察，煤矿的销售最近很难受，因为货少客户多，电话都不敢接 考察 期货投资者的实地考察，煤矿的销售最近很难受，因为货少客户多，电话都不敢接  考察
2021-05-17 08:35:00,越南的防疫虽然有漏洞，而且正好被印度的B1.617.2病毒攻入，不过越南的流调水平是真心牛B，绝对不输中国，对比之下，湾湾简直幼稚园水平
2021-05-17 08:53:00,4月9日-23日：五位中国专家通过友谊关入境越南出差，隔离中被同被隔离的印度客人感染 隔离结束，中国专家就去了永福省某卡拉OK厅（专家们4月23日刚刚解除集中隔离就跑来洗尘，果然是会玩儿的……）。从5月2日起，陆续有7位一代密接失足妇女和7位二代密接先后被检出阳性； 接下来中招的是同样位于永福省的某按摩房（专家们4月26日晚来照顾过生意）。从5月3日起，陆续有5位一代密接失足妇女、9位二代密接和4位三代密接被检出阳性； 带毒的印度老哥18号才入住。到了23号晚上，专家们就已然有能力在卡拉OK厅感染失足妇女们了……10天之后的5月4日，第四代阳性者也出现了…… 印度的B1.617.2病毒太厉害 4月9日-23日：五位中国专家通过友谊关入境越南出差，隔离中被同被隔离的印度客人感染 隔离结束，中国专家就去了永福省某卡拉OK厅（专家们4月23日刚刚解除集中隔离就跑来洗尘，果然是会玩儿的……）。从5月2日起，陆续有7位一代密接失足妇女和7位二代密接先后被检出阳性； 接下来中招的是同...
2021-05-17 09:30:00,煤价大涨过后，市场电占比很小
2021-05-17 11:20:00,$中国神华(01088)$ 现在没人说神华A走势比H强了吧，便宜就是硬道理
2021-05-17 15:15:00,为什么你们都喜欢用点来代替面来看问题，当然你一定要这么看，我无所谓，反正你们怎么看，跟我没有任何关系
2021-05-17 15:19:00,4月份，火电同比增长12.5%，以2019年4月份为基期，两年平均增长6.7%； 水电增长3.3%，两年平均下降3.1%； 核电增长5.2%，两年平均增长7.9%； 风电增长21.1%，两年平均增长10.7%； 太阳能发电下降6.4%，两年平均增长2.5%。 4月份，火电同比增长12.5%，以2019年4月份为基期，两年平均增长6.7%； 水电增长3.3%，两年平均下降3.1%； 核电增长5.2%，两年平均增长7.9%； 风电增长21.1%，两年平均增长10.7%； 太阳能发电下降6.4%，两年平均增长2.5%。
2021-05-17 16:46:00,哈哈哈，今天刚减了2.5%的冠德，后天才能买，当然希望多跌一点
2021-05-17 17:07:00,"全国港口煤炭库存5761万吨，同比下降14%,其中北方港口库存同比倒是增加了189万吨，也就是说江内和华南，华东都超低库存。 沿海八省电厂2389万吨，同比少了618万吨，降幅20.5% 坑口反正没货，到处还是车，价格倒是开始降了，前期发疯上1000的矿降了100多块，立马被车子堵成粥，小保当这种大矿全是车，全是车，全是车 对了，马上要下旬了，鄂尔多斯的煤管票又要没了 全国港口煤炭库存5761万吨，同比下降14%,其中北方港口库存同比倒是增加了189万吨，也就是说江内和华南，华东都超低库存。 沿海八省电厂2389万吨，同比少了618万吨，降幅20.5% 坑口反正没货，到处还是车，价格倒是开始降了，前期发疯上1000的矿降了100多块，立马被车子堵成粥，小保当这种大..."
2021-05-17 17:23:00,投资者证券账户平均资产量59.7万元，较2019年增加5万元，达到历年调查最高水平
2021-05-17 17:41:00,"未来20--30天，华中华东气温回落至22--26度，这个应该是火电企业最好的囤货窗口，不抓紧，7,8月的夏季必然吃苦头"
2021-05-18 08:56:00,"虽然华东华中未来气温会很宜人，但是两广的高温仅仅会有偶尔2,3天的降温，加上云南和广西来水极差，所以广东的缺电是未来一个月最明显的地区"
2021-05-18 09:15:00,$三钢闽光(SZ002110)$ 几个细节 1第一季度现金流是负数，企业称是买了大量原材料，3月份的焦炭和废钢是很便宜的，所以二季度成本这部分应该有惊喜 2工字钢马上投产，130万吨，但是铁水产量没有增加，也就是说，工字钢的铁水来自螺纹钢的减量，今年一季度螺纹钢占比40.5%，所以工字钢满产的话，螺纹钢占比将降至29%，这个比例的改变，实质上的改变了三钢以螺纹钢为主的市场印象 3高新科技企业在申请，所得税税率有可能从25%降至15%，这个先不把他当真的，可是万一有呢，就是惊喜 $三钢闽光(SZ002110)$ 几个细节 1第一季度现金流是负数，企业称是买了大量原材料，3月份的焦炭和废钢是很便宜的，所以二季度成本这部分应该有惊喜 2工字钢马上投产，130万吨，但是铁水产量没有增加，也就是说，工字钢的铁水来自螺纹钢的减量，今年一季度螺纹钢占比40.5%，所以工字钢满产的...
2021-05-19 08:27:00,采购金额和支付的薪资比19年一季度多了50亿，可能是焦炭子公司采购原料，叠加信湖投资方面的采购吧
2021-05-19 08:58:00,$三钢闽光(SZ002110)$ 2021年4月，我国出口钢铁板材530万吨，同比增长30.2%；1-4月累计出口1671万吨，同比增长29.5%。
2021-05-19 10:39:00,"今年5月17日，湖北省统调电厂合计存煤389.60万吨。用电5.66亿度 去年5月17日，湖北省统调电厂合计存煤419.95万吨。用电5.18亿度 前年5月17日,全省23家统调电厂合计存煤441.4万吨， 用电4.3亿度"
2021-05-19 10:47:00,梅雨并不带来太多电量，因为中下游基本上没有水库（大概也就新安江比较大），上游下雨，一路每个水库都发电，同样水量发电量可以放大5-10倍
2021-05-19 13:24:00,钢铁的逻辑 首先科普一个常识，钢铁的成本构成 铁矿+焦炭+废钢+折旧+人工，构成钢铁成本 使用的铁矿品位越高，单炉的产量越大，单月产量也越大，成本也相对高（主要是高品位的铁矿价格远远高于低品位的铁矿），同样产量使用更少的焦炭 使用的铁矿品位越低，成本相对越低，单炉产量降低，月产量降低，但是焦炭用量越高 1碳中和，钢铁去产能是一个重大政策，并且会持续进行 2为什么去了产能为什么产量更大了，铁矿，焦炭更贵了，那是因为需求还在，出口也好，钢铁价格高，所以钢厂都用高品位的铁矿（澳矿和巴西矿），高品位的铁矿会让钢厂的产量大，整体盈利反而好。 3价格跌一跌，钢厂的利润会被削减，钢厂为了削减成本，会使用低品位的矿，另一方面降低产量，对价格形成支撑。 所以在去产能的时候，价格走低，反过来会打击铁矿的价格，整体产量降低，高品位矿使用量降低，所以这个时候，高品位铁矿的价格支撑就弱 所以这里的关键是去产能政策是不是持续，如果持续，那么投资钢铁的逻辑就还在，现在刚刚进入打压澳洲铁矿石价格关键时刻，铁矿石价格越低，对于钢铁，焦炭都有利 钢铁的逻辑 首先科普一个常识，钢铁的成本构成 铁矿+焦炭+废钢+折旧+人工，构成钢铁成本 使用的铁矿品位越高，单炉的产量越大，单月产量也越大，成本也相对高（主要是高品位的铁矿价格远远高于低品位的铁矿），同样产量使用更少的焦炭 使用的铁矿品位越低，成本相对越低，单炉产量...
2021-05-19 14:15:00,假设需求恒定，钢厂毛利大涨的时候，钢铁厂同样产能用高品级的矿，产量不会降。钢厂毛利降下来，就不利于高品级的铁矿，会用低品级的矿，钢铁产量会降
2021-05-19 17:24:00,压低电价，煤价，压低钢铁价格，是为了外贸给别国输送低价物资，保护欧美不出现通涨吗
2021-05-19 17:27:00,疫情当头，只有中国可以生产，提价多赚点不好吗，钢铁煤价涨，利润是留在国内的，外贸价格低，是给别人输血
2021-05-19 17:59:00,海运费涨了多少，到美国的40尺箱，从最低的700--800美金，涨到9000美金，进口商怎么也承担下来了
2021-05-19 19:13:00,$陕西煤业(SH601225)$ 经过无数火电采购人员的努力，沿海8省火电厂煤炭库存终于将库存从4月底的2300万吨提升到了2400万吨，将可用天数提高了整整12.5个小时[笑cry]
2021-05-19 19:23:00,我们的钢铁降了800，市场上的澳洲铁矿只降了63块钱，折合每吨100块，呵呵
2021-05-19 22:45:00,没事，听自己的，输了也不后悔，幸好听自己的，否则万一暴涨1万倍，你岂不是恨死我了
2021-05-20 05:50:00,差点就漏了这么重大的消息 中国央行金融研究所所长周诚君上月在莫干山会议上表示，人民币国际化条件下，我们管不了人民币汇率，中国中央银行最终要放弃汇率目标，人民币汇率是全球所有市场主体对人民币的偏好、预期和交易决定的。人民币在中长期内将持续对美元升值，既是中国经济持续增长、人民币相对购买力不断提高的结果，也是美联储搞量化宽松和不断扩表的后果之一。如果人民币成为了周边国家以及与中国有密切投资贸易往来国家的货币锚，这些货币都将对美元升值。  --------------- 这是昨天下午4点多的消息，这里的上月应该是指4月份， 也就是说这个升值预期是在上月就确定了的，所有的外贸逻辑将推翻重来，所有的外贸企业在定价的时候，就应该考虑到这个货币升值预期，或者直接用人民币定价 差点就漏了这么重大的消息 中国央行金融研究所所长周诚君上月在莫干山会议上表示，人民币国际化条件下，我们管不了人民币汇率，中国中央银行最终要放弃汇率目标，人民币汇率是全球所有市场主体对人民币的偏好、预期和交易决定的。人民币在中长期内将持续对美元升值，既是中国经济持续增长、人...
2021-05-20 05:53:00,这是要直接捅美元的腰子啊，太狠了，比俺设想的输出通涨，逼美元尽快加息还狠
2021-05-20 08:51:00,煤炭完全不用担心，都是供应缺口硬生生的存在，主要是钢铁有问题
2021-05-22 12:17:00,同比19年4月只增长5.4%基数问题，看数据可以看得更全面一些
2021-05-23 12:19:00,CCTD5500卡综合交易价再创新高，761元，环比再涨10元（这个价格指数可以视同于神华的港口长协实际价格，就是年度长协+月度长协的平均价）
2021-05-23 12:30:00,"$陕西煤业(SH601225)$ 4月份应该累库吧，但是实际火电库存下降 最近几天价格降过一波了吧，但是火电嫌贵，不肯拉货，确实也贵，降完价也比1月中旬还贵，但是现在是5月下旬，你现在不拉货，7,8月等死吗"
2021-05-23 12:33:00,6月印尼煤又要黄了，印尼煤矿被淹，疫情再影响港口出货，6月份的印尼煤总量就别想着有所增长了，是跌多少的问题
2021-05-23 12:35:00,港口当然跌不了，之前坑口狂飙的时候，港口没动，金鸡滩昨天降价至750，这价格也就是港口到货成本超900的价格
2021-05-23 12:41:00,只要够便宜，也可以玩，打压了几年了，不可能不给喘气吧，火电厂可以躺平啊，把手上的钱全还给银行，然后我没钱买煤，躺平
2021-05-23 12:58:00,你的逻辑好奇怪，玉米涨一倍，你没承受吗，房价涨3倍，你没承受吗，猪肉30块一斤，你没承受吗，几十年不涨的电价就活该去死吗，如果火电活该去死，那么工厂活该倒闭，夏天活该没空调
2021-05-23 13:13:00,曾经富得流油的电网早就被放血放的遍体鳞伤，去年就电网本身而言，是严重亏损的，要不是投资的企业赚钱补血，年报早就亏损了，你还放他血啊，不怕电网崩溃啊
2021-05-23 13:46:00,"呵呵，电网职工收入只有6,7年前的60%左右而已了，，收入在整体社会中比，他们还算不错，也仅仅只能算不错了了，10年前的电网职工收入是前10%，现在最多前30%，"
2021-05-23 14:03:00,呵呵，说垄断吸血的人有没有看过电网的财报啊，全球大行业中唯一把中文当做行业官方语言的就是电力传输行业，是因为做的不够好？
2021-05-23 14:06:00,2020年国家电网的收入为2.66万亿，主营业务亏损178亿，整体上靠投资盈利了591亿
2021-05-23 14:28:00,呵呵，颠倒黑白，说的就是你这种人，盐业改革前，500克的盐1.5一包，仅仅几年后的今天，350克的盐要3元一包
2021-05-23 14:29:00,不要瞎编，现在还有公开顿顿茅台的电力局科长？
2021-05-23 19:55:00,去看一下山西煤炭行业六大巨头的负债率，真正赚钱的也就神华，陕煤，兖煤
2021-05-24 08:13:00,"国内潜在的大型煤矿除了神华的上海庙（2,3年内投产），陕煤的尔林兔（5--8年以后），还有哪里，新疆倒是有，不过榆林650以下，新疆煤进不来，就算榆林900，新疆煤进来的数量也是有限的，因为搞不到铁路车皮，新疆煤运不进来"
2021-05-24 09:35:00,对，但是兰州这里有一条兰渝线，分叉去了重庆，路径不同，里程比过陕西更近一点点，当然近的有限
2021-05-27 10:10:00,$陕西煤业(SH601225)$ ，5月26日23时06分，枣矿集团新安煤矿掘进工作面突发冒顶，造成6名矿工被困。济宁市和山东省相关部门单位迅速启动应急预案，第一时间调集专业救援力量，全力组织现场抢险救援。目前，救援工作正在紧张进行中。 --------------------------- 但愿救援及时，安全生产才是王道 $陕西煤业(SH601225)$ ，5月26日23时06分，枣矿集团新安煤矿掘进工作面突发冒顶，造成6名矿工被困。济宁市和山东省相关部门单位迅速启动应急预案，第一时间调集专业救援力量，全力组织现场抢险救援。目前，救援工作正在紧张进行中。 --------------------------- 但愿救援及时，安全生产才...
2021-05-27 15:20:00,$陕西煤业(SH601225)$ 第一季度煤炭行业月均利润269.6亿元，4月煤炭行业盈利331.5亿元，比一季度平均高了23%，预计5月份将会创下煤炭行业月度利润的最高金额  （备注一下，4月份5500卡CCTD的价格在634--690元）
2021-05-27 15:24:00,个人预计5月份煤炭行业整体利润有可能接近500亿，比4月份增长40%左右
2021-05-28 06:56:00,人类的发展历史中，总是想找出一条最优选择的道路，但是，人越是追求最优选择，越容易事与愿违。 投资其实也一样，投资者总想找到一条最快的赚钱的路子，但是最高最快的利润背后，往往是最大的风险。这种最快赚钱的另一面，往往是最快的破产，但是人性又决定了几乎没人愿意去花几十年去慢慢变富。 人性其实是一个很容易操纵的东西，扭曲起来说难很难，但是说容易又是很容易的，就是透过宣传，游说，赞美，抹黑，洗脑，每一个投资骗局台面上，都是各种各样垂手可得的盈利，跟我买就行，花点小钱跟庄就行，你看前面买进的就是几倍，几十倍，忽视，掩盖，哄骗让你看不见风险。 慢且稳就是快，投资是一个极其反人性的行为。 看到网友揭露“下岗程序猿”P图骗钱有感，最后说一句，俺P图水平还是可以的，至今没人看出俺P错的地方 人类的发展历史中，总是想找出一条最优选择的道路，但是，人越是追求最优选择，越容易事与愿违。 投资其实也一样，投资者总想找到一条最快的赚钱的路子，但是最高最快的利润背后，往往是最大的风险。这种最快赚钱的另一面，往往是最快的破产，但是人性又决定了几乎没人愿意去花几十年去慢慢变...
2021-05-28 10:26:00,黑龙江东宁发生一起爆炸事件，截至目前爆炸共造成8人死亡、4人受伤。经公安机关初步调查，该事件系东宁县华晟经济贸易有限公司法定代表人以其所经营煤矿使用为目的，非法制造、储存爆炸物品而引发的爆炸。
2021-05-28 10:58:00,找到信息源头了，枣矿集团旗下煤矿全部暂时停产，涉及产能1500万吨
2021-05-28 15:53:00,现在不是供应不足，供应其实还可以的，同比有两位数增速，而是需求需求太强，你一定要认为我屁股决定脑袋，我也没办法，你高兴就好
2021-05-29 07:08:00,$中国神华(SH601088)$ 由于坑口价格太高，采购情况不利，预计5月份神华黄骅港出货量会环比下降5-10%
2021-05-31 09:02:00,$中国神华(SH601088)$ 神华6月年度长协价623元，超越2月份的614元，史上最高价
2021-05-31 12:26:00,山东枣矿集团事故矿井又救出两名矿工，6名事故发生被困矿工，已经救出3名，菩萨保佑
2021-05-31 13:31:00,$陕西煤业(SH601225)$ 秦皇岛5500卡成交价再次站上900，榆林坑口涨跌互现，今天红柳林拍卖最高695元，环比上周涨49元，柠条塔原煤707，环比跌20，
2021-05-31 14:13:00,$陕西煤业(SH601225)$ 陕煤在重庆的长协价格变化，我就不跟去年五月的最低去比了，比比9月份的 ，陕煤拿货的也是跟神华类似，基本上一吨长协配一吨现货 $陕西煤业(SH601225)$ 陕煤在重庆的长协价格变化，我就不跟去年五月的最低去比了，比比9月份的 ，陕煤拿货的也是跟神华类似，基本上一吨长协配一吨现货
2021-05-31 14:19:00,$陕西煤业(SH601225)$ 神树畔煤矿通知：我矿上午竞拍过程中出现哄抬煤价情况，我矿郑重声明，上午中标结果全部作废，等待我矿下一步通知！
2021-05-31 15:07:00,"游戏仓2021年5月PS图 游戏仓5月游戏仓收盘516.2万 ，相比上月491.7万 ，本月盈利24.5万 ，月盈利4.98% ，上证月线上涨4.89% ，跑赢0.09% ，本年度期初437.1万 ，盈利79.1万元 ，本年度盈利18.09% ，上证年线上涨4.10% ，跑赢13.99% 本月操作上 ， 1 ：单价17.92减持了1.95万股神华H ，加了陕煤 2 ：减仓了10万股冠德 ，换到了陕煤 ， 3 ：淮北矿业的红利继续买回了淮北 ，就套利 ，没有差价 ，基本上算没有啥大动作 4 ：三钢用1万股做了个T ，卖在最高点 ，不过买的不够低 ，成本降了1毛钱  本游戏仓 ：2015年8月18日3999点入市 ， 15年盈利4%                      16年盈利19%,                17年盈利29% ， 18年亏损10% ，                  19年全年盈利40%,            2020年全年盈利 8.8%   （阳历计算 ，跟主仓的春节计算有差异 ） 主仓仓位109% ，陕煤上继续混了相当多的差价 ，苏威孚B看上去微跌 ，但是汇率跌了 ，这个月跑输游戏仓 ，本月盈利4.1% ， 春节至今盈利26.50%"
2021-06-02 10:38:00,$陕西煤业(SH601225)$ 主仓在陕煤上，两个月混了这么多盒饭，5月12这笔12.52最高价买的陕煤，是10号卖掉神华H的一部分钱，目前看有点小亏  $陕西煤业(SH601225)$ 主仓在陕煤上，两个月混了这么多盒饭，5月12这笔12.52最高价买的陕煤，是10号卖掉神华H的一部分钱，目前看有点小亏
2021-06-03 08:24:00,$陕西煤业(SH601225)$ 最近榆林坑口的行情就六个字：价难涨，煤难买
2021-06-03 15:15:00,$陕西煤业(SH601225)$ 陕煤大小保当，曹家滩袁家滩，红柳林，张家峁，柠条塔线上竞拍全部停止，全部改为分配议价制，也就是说煤价涨跌都难，保证大户用煤
2021-06-03 15:55:00,这个议价就是市场价（区别于长协，长协根据市场价，在基准价上定价），这个议价是双刃刀，即让涨价不可能，但是也变成了不能跌价（5500卡现价坑口不高于690元），690的坑口价，已经赚肿了，1月中旬秦皇岛1100的时候，榆林才660元
2021-06-03 20:56:00,日澳煤炭长协价签订，敲定2021年度价格，离岸价109.97美元（6300卡动力煤）
2021-06-04 08:27:00,$陕西煤业(SH601225)$ 4月份，我国进口煤炭2173.4万吨，较去年同期的3094.8万吨下降29.8%；较3月份的2732.9万吨下降20.5%。1-4月份，全国共进口煤炭9012.6万吨，同比下降28.8%。
2021-06-04 08:37:00,$陕西煤业(SH601225)$ 3月底至今，陕煤朱雀基金共减持了约4000万股赣锋锂业H，获利超过25亿
2021-06-04 10:27:00,标杆煤价，指5500卡的低灰低硫，不是指褐煤
2021-06-04 11:08:00,$陕西煤业(SH601225)$ 2020年重庆电网最高负荷将达2188万千瓦，今年预计缺口260万千瓦
2021-06-04 11:10:00,要涨电价了，吹风了，再不涨火电厂都要用电线上吊了
2021-06-05 08:05:00,一季度陕煤，自产煤售价402，产煤成本210，产量3500万吨 这个402是未税价格，二季度预计涨100（考虑长协占比后），同样3500万吨的话，增加35亿毛利，扣除资源税3.5亿，扣除所得税6.5亿，大致增加25亿利润，考虑费用，奖金今年二季度扣非大致55亿，如果考虑减持赣锋锂业的收益，大致70--75亿
2021-06-05 08:15:00,$淮北矿业(SH600985)$网页链接{$}淮矿转债(SH110065)$ 拿淮北转债的应该都换成正股了，别拿转债了，换股也可以，转股也可以（根据价格自己选择哪种方式），被强赎你就起码亏30%
2021-06-05 10:27:00,$中国神华(SH601088)$ 最新一期CCTD综合价为768元，环比涨24元，同比涨232元，继5月14日创出的751元历史新高后再创新高（该价格可视同于神华年度长协，月度长协的综合均价）
2021-06-06 07:33:00,2021年6月5日12时07分，龙煤鸡西矿业公司滴道盛和煤矿立井发生煤与瓦斯突出事故。事故发生时有8人在工作面作业，目前处于失联状态。事故发生后，应急救援指挥部立即启动应急预案，正全力开展救援工作。 ---------------------- 一个周末又是两起煤矿事故，哎，人命关天啊 2021年6月5日12时07分，龙煤鸡西矿业公司滴道盛和煤矿立井发生煤与瓦斯突出事故。事故发生时有8人在工作面作业，目前处于失联状态。事故发生后，应急救援指挥部立即启动应急预案，正全力开展救援工作。 ----------------------一个周末又是两起煤矿事故，哎，人命关天啊
2021-06-06 08:53:00,你想当然了，最近5年投产的，或者露天矿都是机械化为主，老矿就大部分不是了，很多半机械化的矿存在
2021-06-07 21:02:00,今年前4个月我国进出口总值1.79万亿美元，同比增长38.2% 今年前5个月我国进出口总值2.27万亿美元，同比增长38.1% 4月份，我国出口1.71万亿元，同比增长22.2% 贸易顺差2765亿元 5月份，我国出口1.72万亿元，同比增长18.1% 贸易顺差2960亿元 前4月，中美贸易总值为1.44万亿元，增长50.3%对美贸易顺差6538.9亿元 前5月，中美贸易总值为1.82万亿元，增长41.3% 对美贸易顺差8605.1亿元 前4个月，我国进口铁矿砂3.82亿吨，增加6.7%，进口均价为每吨1009.7元，上涨58.8% 前5个月，我国进口铁矿砂4.72亿吨，增加6%，进口均价为每吨1032.8元，上涨62.7% 今年前4个月我国进出口总值1.79万亿美元，同比增长38.2% 今年前5个月我国进出口总值2.27万亿美元，同比增长38.1% 4月份，我国出口1.71万亿元，同比增长22.2% 贸易顺差2765亿元 5月份，我国出口1.72万亿元，同比增长18.1% 贸易顺差2960亿元 前4月，中美贸易总值为1.44万亿元，增长5...
2021-06-08 06:38:00,最近榆林地区煤矿坑口无库存，生产正常，北方港口库存高，南方港口，江内的库存极低，火电库存绝对量有一定增加，可用天数几乎没有增加，沿海降雨量增加，有利于中小水库补充发电，西部地区降水量没有明显增加，继续偏枯。河南，苏北，鲁南持续高温超过37度，民用耗电大增
2021-06-08 12:44:00,虽然我欢迎下跌，但是俺更反对造谣，我宁可买不到便宜货，也反对骗子
2021-06-09 15:30:00,2021年5月份河南省统调电厂总进煤824.6万吨，较上月减少进煤15.22吨，环比减少1.81%，同比减少10.76%
2021-06-10 10:52:00,大煤矿都在保长协，神华黄骅港出货减少明显，据说采购不到足够贸易煤，重庆，湖北的库存已经补的差不多同比持平了
2021-06-11 15:14:00,水电是建造成本定价，但是对于新的水电相对利好，原本没法接受的高电价都可以接受了，旧的水电利好有限，核电也类似（红包已退回）
2021-06-14 14:32:00,癌症晚期花钱的最大意义在于家人可以慢慢接受老人即将离世的事实，并且可以无愧的说，我努力过了
2021-06-14 15:23:00,当然要考虑病人意愿，哪些60岁还在高喊我得了癌症不用救，顺其自然的人，其中的99%，真的得了癌症的时候，跪在医院门口都想活下去
2021-06-14 17:16:00,对的，其实很多癌症可治疗，大部分死亡原因是其他器官衰竭，即便是不治的原因，很多是因为基础体质出问题，无法治疗
2021-06-14 20:42:00,承认死亡是自然规律，叶子有发芽的一天，就一定会有变黄离开树梢的那一刻
2021-06-16 06:20:00,5月份，我国经济持续稳定恢复，全社会用电量持续快速增长，达到6724亿千瓦时，同比增长12.5%。1-5月，全社会用电量累计32305亿千瓦时，同比增长17.7%。
2021-06-16 14:48:00,$陕西煤业(SH601225)$ 2021年6月16日上午8时左右，山西晋柳能源有限公司所属临县泰业煤矿二采区集中运输巷发生顶板冒顶事故，七人被困。
2021-06-16 15:01:00,最新消息：救生孔已经打通，食物和饮品已经送达，救援工作正在有序进行。
2021-06-17 09:22:00,$陕西煤业(SH601225)$ 涨势再起，看一下调价煤矿 陕西神木市河畔矿，核定产能150万吨，现Q6100沫煤报950元/吨；三八块报950元/吨；一三籽报960元/吨；混块报850元/吨；中煤报630元/吨；煤泥报360元/吨。以上均为坑口含税价，该价格于2021年6月17日10:00起执行。 陕西神木市老张沟矿，核定产能60万吨，现Q6100沫煤报960元/吨；三八块报990元/吨；大块报980元/吨；混块报970元/吨；三八块报990元/吨；籽煤报980元/吨；中块报980元/吨。以上均为坑口含税价，该价格于2021年6月17日10:00起执行。 内蒙鄂尔多斯市伊金霍洛旗马泰壕矿，核定产能800万吨，现Q5500沫煤上调20元，坑口含税报735元/吨；原煤上调20元，坑口含税报735元/吨；水洗混块上调100元，坑口含税报920元/吨；水洗籽煤上调100元，坑口含税报910元/吨。以上价格于2021年6月17日8:30开始执行。 内蒙鄂尔多斯市伊金霍洛旗益民矿，核定产能120万吨，现Q5500水洗沫煤上调30元，坑口含税报770元/吨；水洗一三籽上调30元，坑口含税报800元/吨；水洗三八块上调30元，坑口含税报840元/吨。以上价格于2021年6月17日00:00起开始执行。 陕西省神木市德泉矿，核定产能180万吨，现Q5800沫煤报900元/吨；三八块报950元/吨；一三籽报930元/吨；中块报 920元/吨；二五籽报950元/吨；混煤报850元/吨；煤泥报280元/吨。以上均为坑口含税价，该价格于2021年6月17日8:00起执行。 陕西省神木市狼窝渠矿，核定产能240万吨，现Q6000沫煤报930元/吨；三八块报960元/吨；一三籽报960元/吨；洗籽煤报960元/吨；中块报 860元/吨;筛底煤报930元/吨；脱粉中煤报660元/吨。以上均为坑口含税价，该价格于2021年6月17日8:00起执行 $陕西煤业(SH601225)$ 涨势再起，看一下调价煤矿 陕西神木市河畔矿，核定产能150万吨，现Q6100沫煤报950元/吨；三八块报950元/吨；一三籽报960元/吨；混块报850元/吨；中煤报630元/吨；煤泥报360元/吨。以上均为坑口含税价，该价格于2021年6月17日10:00起执行。 陕西神木市老张沟矿，核定...
2021-06-17 09:49:00,$陕西煤业(SH601225)$ 沿海八省电厂存煤较一个月前增加了100万吨，但日耗已经升至202万吨，较一月前增加了20万吨，存煤可用天数降至12.3天。在长协煤不够用；而进口煤补充数量少的情况下，电厂采购市场煤需求愈发强烈。
2021-06-17 09:56:00,日本5月进出口金额暴涨50%， 主要是汽车出口暴增130%，钢铁出口暴增43%， 原油进口暴增170%，医药进口暴增61%，其他金属进口暴增99%
